Agent,Concept,Problem,Knowledge,Type,Result,Action,When-Part,Where-Part,How-Part,Intermediate,Seen,AL Ans,Correct Ans,Time
SPPP-S-1,2,[2][args:180-12-115-23],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,True,None,3,19:17:00
SPPP-S-1,3,[3][args:495-9-5],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,True,None,11,19:17:00
SPPP-S-1,4,[4][args:2-18],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,True,None,333,19:17:00
SPPP-S-1,2,[2][args:441-7-372-124],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,21,19:17:00
SPPP-S-1,3,[3][args:1170-9-10],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,13,19:17:00
SPPP-S-1,4,[4][args:3-12],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,1732,19:17:00
SPPP-S-1,2,[2][args:252-6-84-12],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,6,19:17:00
SPPP-S-1,3,[3][args:162-6-3],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,9,19:17:01
SPPP-S-1,4,[4][args:3-9],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,732,19:17:01
SPPP-S-1,2,[2][args:240-5-72-24],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,16,19:17:01
SPPP-S-1,3,[3][args:648-12-6],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,9,19:17:01
SPPP-S-1,4,[4][args:1-13],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,26,19:17:01
SPPP-S-1,2,[2][args:126-3-54-9],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,7,19:17:01
SPPP-S-1,3,[3][args:308-4-7],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,11,19:17:01
SPPP-S-1,4,[4][args:3-21],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,9268,19:17:01
SPPP-S-1,2,[2][args:588-6-112-8],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,7,19:17:01
SPPP-S-1,3,[3][args:99-11-3],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,3,19:17:01
SPPP-S-1,4,[4][args:5-10],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,100002,19:17:01
SPPP-S-1,2,[2][args:88-11-48-6],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,1,19:17:01
SPPP-S-1,3,[3][args:98-2-7],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,7,19:17:01
SPPP-S-1,4,[4][args:2-6],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,39,19:17:01
SPPP-S-1,2,[2][args:150-5-90-9],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,3,19:17:01
SPPP-S-1,3,[3][args:280-7-8],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,5,19:17:01
SPPP-S-1,4,[4][args:4-4],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,257,19:17:01
SPPP-S-1,2,[2][args:504-4-98-14],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,18,19:17:01
SPPP-S-1,3,[3][args:256-4-4],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,16,19:17:01
SPPP-S-1,4,[4][args:4-8],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,4098,19:17:01
SPPP-S-1,2,[2][args:165-3-143-13],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,5,19:17:01
SPPP-S-1,3,[3][args:312-13-4],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,6,19:17:01
SPPP-S-1,4,[4][args:2-12],Skill,practice,INCORRECT,Request,...,[0&0],HINT,False,False,None,150,19:17:01
SPPP-S-1,3,[3][args:693-7-3],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,False,None,33,19:17:01
SPPP-S-1,3,[3][args:448-7-8],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,False,None,8,19:17:01
SPPP-S-1,2,[2][args:360-6-135-9],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,False,None,4,19:17:01
SPPP-S-1,4,[4][args:2-18],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,True,None,333,19:17:01
SPPP-S-1,2,[2][args:180-12-115-23],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,True,None,3,19:17:01
SPPP-S-1,3,[3][args:495-9-5],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,True,None,11,19:17:01
SPPP-S-1,4,[4][args:2-8],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,False,None,68,19:17:01
SPPP-S-1,4,[4][args:3-15],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,False,None,3380,19:17:01
SPPP-S-1,2,[2][args:180-12-115-23],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,True,None,3,19:17:01
SPPP-S-1,4,[4][args:2-18],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,True,None,333,19:17:01
SPPP-S-1,3,[3][args:495-9-5],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,True,None,11,19:17:01
SPPP-S-1,2,[2][args:110-5-121-11],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,False,None,2,19:17:01
SPPP-S-1,3,[3][args:840-2-10],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,False,None,42,19:17:01
SPPP-S-1,2,[2][args:288-12-18-9],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,False,None,12,19:17:01
SPPP-S-1,2,[2][args:180-12-115-23],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,True,None,3,19:17:02
SPPP-S-1,4,[4][args:2-18],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,True,None,333,19:17:02
SPPP-S-1,3,[3][args:495-9-5],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,True,None,11,19:17:02
SPPP-S-1,4,[4][args:2-4],Skill,posttest,INCORRECT,Request,...,[0&0],HINT,False,False,None,18,19:17:02
SPSP-S-1,2,[2][args:180-12-115-23],Skill,study,NA,Train,None,{('r2c1'&'r1c2'&'r1c4')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c2&r1c4)->r2c1,False,True,None,('r2c1', '180/12', ('r1c2', 'r1c4')),19:17:02
SPSP-S-1,2,[2][args:588-6-112-8],Skill,practice,NA,Request,...,{('r2c1'&'r1c2'&'r1c4')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1 (v: 0.665),True,False,None,None,19:17:06
SPSP-S-1,2,[2][args:588-6-112-8],Skill,practice,NA,Request,...,{('answer'&'r4c1')&('r3c3'&'r2c3')&('r3c1'&'r2c1')},Solve(?.v):(r2c1)->r3c1 (v: 0.721),True,False,None,None,19:17:06
SPSP-S-1,2,[2][args:588-6-112-8],Skill,practice,INCORRECT,Request,...,[1&0],HINT,False,False,None,7,19:17:06
SPSP-S-1,3,[3][args:648-12-6],Skill,practice,NA,Request,...,{('r2c1'&'r1c2'&'r1c4')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c2&r1c4)->r2c1 (v: 0.622),True,False,None,None,19:17:06
SPSP-S-1,3,[3][args:648-12-6],Skill,practice,INCORRECT,Request,...,[4&3],HINT,False,False,None,9,19:17:06
SPSP-S-1,4,[4][args:5-10],Skill,practice,NA,Request,...,{('r2c1'&'r1c2'&'r1c4')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1 (v: 0.992),True,False,10/5,None,19:17:06
SPSP-S-1,4,[4][args:5-10],Skill,practice,INCORRECT,Request,...,[5&4],HINT,False,False,None,100002,19:17:06
SPSP-S-1,2,[2][args:165-3-143-13],Skill,study,NA,Train,None,{('r2c1'&'r1c2'&'r1c4')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c2&r1c4)->r2c1,False,False,None,('r2c1', '165/3', ('r1c2', 'r1c4')),19:17:07
SPSP-S-1,2,[2][args:165-3-143-13],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r2c2,False,False,None,('r2c2', '/', None),19:17:07
SPSP-S-1,2,[2][args:165-3-143-13],Skill,study,NA,Train,None,{('r2c1'&'r1c2'&'r1c4')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c8&r1c10)->r2c3,False,False,None,('r2c3', '143/13', ('r1c8', 'r1c10')),19:17:07
SPSP-S-1,2,[2][args:165-3-143-13],Skill,study,NA,Train,None,{('answer'&'r4c1')&('r3c3'&'r2c3')&('r3c1'&'r2c1')},Solve(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '55', ('r2c1',)),19:17:08
SPSP-S-1,2,[2][args:165-3-143-13],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r3c2,False,False,None,('r3c2', '/', ('r2c2',)),19:17:08
SPSP-S-1,2,[2][args:165-3-143-13],Skill,study,NA,Train,None,{('answer'&'r4c1')&('r3c3'&'r2c3')&('r3c1'&'r2c1')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '11', ('r2c3',)),19:17:08
SPSP-S-1,2,[2][args:165-3-143-13],Skill,study,NA,Train,None,{('r2c1'&'r1c2'&'r1c4')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '55/11', ('r3c1', 'r3c3')),19:17:08
SPSP-S-1,2,[2][args:165-3-143-13],Skill,study,NA,Train,None,{('answer'&'r4c1')&('r3c3'&'r2c3')&('r3c1'&'r2c1')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 5, ('r4c1',)),19:17:09
SPSP-S-1,3,[3][args:1170-9-10],Skill,study,NA,Train,None,{('r2c1'&'r1c1')&('r3c1'&'r2c1')},StrToFloat(?.v):(r1c1)->r2c1,False,False,None,('r2c1', '1170', ('r1c1',)),19:17:09
SPSP-S-1,3,[3][args:1170-9-10],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r2c2,False,False,None,('r2c2', '/', None),19:17:09
SPSP-S-1,3,[3][args:1170-9-10],Skill,study,NA,Train,None,{('r2c3'&'r1c4'&'r1c6')},Multiplication(StrToFloat(?.v)&StrToFloat(?.v)):(r1c4&r1c6)->r2c3,False,False,None,('r2c3', '9*10', ('r1c4', 'r1c6')),19:17:09
SPSP-S-1,3,[3][args:1170-9-10],Skill,study,NA,Train,None,{('r2c1'&'r1c1')&('r3c1'&'r2c1')},StrToFloat(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '1170', ('r2c1',)),19:17:10
SPSP-S-1,3,[3][args:1170-9-10],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},/:()->r3c2,False,False,None,('r3c2', '/', ('r2c2',)),19:17:10
SPSP-S-1,3,[3][args:1170-9-10],Skill,study,NA,Train,None,{('answer'&'r4c1')&('r3c3'&'r2c3')&('r3c1'&'r2c1')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '90', ('r2c3',)),19:17:10
SPSP-S-1,3,[3][args:1170-9-10],Skill,study,NA,Train,None,{('r2c1'&'r1c2'&'r1c4')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '1170/90', ('r3c1', 'r3c3')),19:17:11
SPSP-S-1,3,[3][args:1170-9-10],Skill,study,NA,Train,None,{('answer'&'r4c1')&('r3c3'&'r2c3')&('r3c1'&'r2c1')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 13, ('r4c1',)),19:17:11
SPSP-S-1,4,[4][args:3-9],Skill,study,NA,Train,None,{('r2c1'&'r1c2'&'r1c4')&('r2c3'&'r1c8'&'r1c10')&('r2c1'&'r1c3'&'r1c1')&('r4c1'&'r3c1'&'r3c3')},Division(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c1,False,False,None,('r2c1', '9/3', ('r1c1', 'r1c3')),19:17:11
SPSP-S-1,4,[4][args:3-9],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},+:()->r2c2,False,False,None,('r2c2', '+', None),19:17:12
SPSP-S-1,4,[4][args:3-9],Skill,study,NA,Train,None,{('r2c3'&'r1c3'&'r1c1')},Powering(StrToFloat(?.v)&StrToFloat(?.v)):(r1c3&r1c1)->r2c3,False,False,None,('r2c3', '9^3', ('r1c1', 'r1c3')),19:17:12
SPSP-S-1,4,[4][args:3-9],Skill,study,NA,Train,None,{('answer'&'r4c1')&('r3c3'&'r2c3')&('r3c1'&'r2c1')},Solve(?.v):(r2c1)->r3c1,False,False,None,('r3c1', '3', ('r2c1',)),19:17:12
SPSP-S-1,4,[4][args:3-9],Skill,study,NA,Train,None,{('r3c2'&)&('r2c2'&)},+:()->r3c2,False,False,None,('r3c2', '+', ('r2c2',)),19:17:12
SPSP-S-1,4,[4][args:3-9],Skill,study,NA,Train,None,{('answer'&'r4c1')&('r3c3'&'r2c3')&('r3c1'&'r2c1')},Solve(?.v):(r2c3)->r3c3,False,False,None,('r3c3', '729', ('r2c3',)),19:17:13
SPSP-S-1,4,[4][args:3-9],Skill,study,NA,Train,None,{('r4c1'&'r3c1'&'r3c3')},Addition(StrToFloat(?.v)&StrToFloat(?.v)):(r3c1&r3c3)->r4c1,False,False,None,('r4c1', '3+729', ('r3c1', 'r3c3')),19:17:13
SPSP-S-1,4,[4][args:3-9],Skill,study,NA,Train,None,{('answer'&'r4c1')&('r3c3'&'r2c3')&('r3c1'&'r2c1')},Solve(?.v):(r4c1)->answer,True,False,None,('answer', 732, ('r4c1',)),19:17:13
