Agent,Concept,Problem,Knowledge,Type,Result,Action,When-Part,Where-Part,How-Part,Intermediate,Seen,AL Ans,Correct Ans,Time
SPSP-F-5,1,[1][args:9-3],Fact,study,NA,Train,None,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer,False,True,None,927,15:33:36
SPSP-F-5,2,[2][args:165-3-143-13],Fact,study,NA,Train,None,{('answer'&)},5.0:()->answer,False,True,None,5,15:33:36
SPSP-F-5,3,[3][args:648-12-6],Fact,study,NA,Train,None,{('answer'&)},9.0:()->answer,False,True,None,9,15:33:36
SPSP-F-5,4,[4][args:4-8],Fact,study,NA,Train,None,{('answer'&)},4098.0:()->answer,False,True,None,4098,15:33:36
SPSP-F-5,5,[5][args:23-16-200],Fact,study,NA,Train,None,{('answer'&'arg_3'&'arg_1')},Inverse(Divide(?.v&?.v)):(arg_3&arg_1)->answer,False,True,None,8,15:33:36
SPSP-F-5,1,[1][args:9-3],Fact,practice,CORRECT,Request,...,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer (v: None),False,True,927,927,15:33:36
SPSP-F-5,2,[2][args:165-3-143-13],Fact,practice,CORRECT,Request,...,{('answer'&)},5.0:()->answer (v: None),False,True,5.0,5,15:33:37
SPSP-F-5,3,[3][args:648-12-6],Fact,practice,CORRECT,Request,...,{('answer'&)},9.0:()->answer (v: None),False,True,9.0,9,15:33:37
SPSP-F-5,4,[4][args:4-8],Fact,practice,CORRECT,Request,...,{('answer'&)},4098.0:()->answer (v: None),False,True,4098.0,4098,15:33:37
SPSP-F-5,5,[5][args:23-16-200],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3'&'arg_1')},Inverse(Divide(?.v&?.v)):(arg_3&arg_1)->answer (v: None),False,True,8,8,15:33:37
SPSP-F-5,1,[1][args:9-3],Fact,study,NA,Train,None,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer,False,True,None,927,15:33:37
SPSP-F-5,2,[2][args:165-3-143-13],Fact,study,NA,Train,None,{('answer'&)},5.0:()->answer,False,True,None,5,15:33:38
SPSP-F-5,3,[3][args:648-12-6],Fact,study,NA,Train,None,{('answer'&)},9.0:()->answer,False,True,None,9,15:33:38
SPSP-F-5,4,[4][args:4-8],Fact,study,NA,Train,None,{('answer'&)},4098.0:()->answer,False,True,None,4098,15:33:38
SPSP-F-5,5,[5][args:23-16-200],Fact,study,NA,Train,None,{('answer'&'arg_3'&'arg_1')},Inverse(Divide(?.v&?.v)):(arg_3&arg_1)->answer,False,True,None,8,15:33:38
SPSP-F-5,1,[1][args:9-3],Fact,practice,CORRECT,Request,...,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer (v: None),False,True,927,927,15:33:38
SPSP-F-5,2,[2][args:165-3-143-13],Fact,practice,CORRECT,Request,...,{('answer'&)},5.0:()->answer (v: None),False,True,5.0,5,15:33:38
SPSP-F-5,3,[3][args:648-12-6],Fact,practice,CORRECT,Request,...,{('answer'&)},9.0:()->answer (v: None),False,True,9.0,9,15:33:39
SPSP-F-5,4,[4][args:4-8],Fact,practice,CORRECT,Request,...,{('answer'&)},4098.0:()->answer (v: None),False,True,4098.0,4098,15:33:39
SPSP-F-5,5,[5][args:23-16-200],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3'&'arg_1')},Inverse(Divide(?.v&?.v)):(arg_3&arg_1)->answer (v: None),False,True,8,8,15:33:39
SPSP-F-5,1,[1][args:9-3],Fact,study,NA,Train,None,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer,False,True,None,927,15:33:39
SPSP-F-5,2,[2][args:165-3-143-13],Fact,study,NA,Train,None,{('answer'&)},5.0:()->answer,False,True,None,5,15:33:40
SPSP-F-5,3,[3][args:648-12-6],Fact,study,NA,Train,None,{('answer'&)},9.0:()->answer,False,True,None,9,15:33:40
SPSP-F-5,4,[4][args:4-8],Fact,study,NA,Train,None,{('answer'&)},4098.0:()->answer,False,True,None,4098,15:33:40
SPSP-F-5,5,[5][args:23-16-200],Fact,study,NA,Train,None,{('answer'&'arg_3'&'arg_1')},Inverse(Divide(?.v&?.v)):(arg_3&arg_1)->answer,False,True,None,8,15:33:40
SPSP-F-5,1,[1][args:9-3],Fact,practice,CORRECT,Request,...,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer (v: None),False,True,927,927,15:33:40
SPSP-F-5,2,[2][args:165-3-143-13],Fact,practice,CORRECT,Request,...,{('answer'&)},5.0:()->answer (v: None),False,True,5.0,5,15:33:40
SPSP-F-5,3,[3][args:648-12-6],Fact,practice,CORRECT,Request,...,{('answer'&)},9.0:()->answer (v: None),False,True,9.0,9,15:33:40
SPSP-F-5,4,[4][args:4-8],Fact,practice,CORRECT,Request,...,{('answer'&)},4098.0:()->answer (v: None),False,True,4098.0,4098,15:33:41
SPSP-F-5,5,[5][args:23-16-200],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3'&'arg_1')},Inverse(Divide(?.v&?.v)):(arg_3&arg_1)->answer (v: None),False,True,8,8,15:33:41
SPSP-F-5,1,[1][args:9-3],Fact,study,NA,Train,None,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer,False,True,None,927,15:33:41
SPSP-F-5,2,[2][args:165-3-143-13],Fact,study,NA,Train,None,{('answer'&)},5.0:()->answer,False,True,None,5,15:33:41
SPSP-F-5,3,[3][args:648-12-6],Fact,study,NA,Train,None,{('answer'&)},9.0:()->answer,False,True,None,9,15:33:41
SPSP-F-5,4,[4][args:4-8],Fact,study,NA,Train,None,{('answer'&)},4098.0:()->answer,False,True,None,4098,15:33:41
SPSP-F-5,5,[5][args:23-16-200],Fact,study,NA,Train,None,{('answer'&'arg_3'&'arg_1')},Inverse(Divide(?.v&?.v)):(arg_3&arg_1)->answer,False,True,None,8,15:33:42
SPSP-F-5,1,[1][args:9-3],Fact,practice,CORRECT,Request,...,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer (v: None),False,True,927,927,15:33:42
SPSP-F-5,2,[2][args:165-3-143-13],Fact,practice,CORRECT,Request,...,{('answer'&)},5.0:()->answer (v: None),False,True,5.0,5,15:33:42
SPSP-F-5,3,[3][args:648-12-6],Fact,practice,CORRECT,Request,...,{('answer'&)},9.0:()->answer (v: None),False,True,9.0,9,15:33:42
SPSP-F-5,4,[4][args:4-8],Fact,practice,CORRECT,Request,...,{('answer'&)},4098.0:()->answer (v: None),False,True,4098.0,4098,15:33:42
SPSP-F-5,5,[5][args:23-16-200],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3'&'arg_1')},Inverse(Divide(?.v&?.v)):(arg_3&arg_1)->answer (v: None),False,True,8,8,15:33:42
SPSP-F-5,1,[1][args:9-3],Fact,study,NA,Train,None,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer,False,True,None,927,15:33:42
SPSP-F-5,2,[2][args:165-3-143-13],Fact,study,NA,Train,None,{('answer'&)},5.0:()->answer,False,True,None,5,15:33:43
SPSP-F-5,3,[3][args:648-12-6],Fact,study,NA,Train,None,{('answer'&)},9.0:()->answer,False,True,None,9,15:33:43
SPSP-F-5,4,[4][args:4-8],Fact,study,NA,Train,None,{('answer'&)},4098.0:()->answer,False,True,None,4098,15:33:43
SPSP-F-5,5,[5][args:23-16-200],Fact,study,NA,Train,None,{('answer'&'arg_3'&'arg_1')},Inverse(Divide(?.v&?.v)):(arg_3&arg_1)->answer,False,True,None,8,15:33:43
SPSP-F-5,1,[1][args:9-3],Fact,practice,CORRECT,Request,...,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer (v: None),False,True,927,927,15:33:43
SPSP-F-5,2,[2][args:165-3-143-13],Fact,practice,CORRECT,Request,...,{('answer'&)},5.0:()->answer (v: None),False,True,5.0,5,15:33:43
SPSP-F-5,3,[3][args:648-12-6],Fact,practice,CORRECT,Request,...,{('answer'&)},9.0:()->answer (v: None),False,True,9.0,9,15:33:43
SPSP-F-5,4,[4][args:4-8],Fact,practice,CORRECT,Request,...,{('answer'&)},4098.0:()->answer (v: None),False,True,4098.0,4098,15:33:43
SPSP-F-5,5,[5][args:23-16-200],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3'&'arg_1')},Inverse(Divide(?.v&?.v)):(arg_3&arg_1)->answer (v: None),False,True,8,8,15:33:44
SPSP-F-5,1,[1][args:4-4],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer (v: None),False,False,652,652,15:33:44
SPSP-F-5,4,[4][args:1-8],Fact,posttest,INCORRECT,Request,...,{('answer'&)},4098.0:()->answer (v: None),False,False,4098.0,16,15:33:44
SPSP-F-5,1,[1][args:15-2],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer (v: None),False,False,522,522,15:33:44
SPSP-F-5,4,[4][args:4-8],Fact,posttest,CORRECT,Request,...,{('answer'&)},4098.0:()->answer (v: None),False,True,4098.0,4098,15:33:44
SPSP-F-5,5,[5][args:18-93-291],Fact,posttest,INCORRECT,Request,...,{('answer'&'arg_3'&'arg_1')},Inverse(Divide(?.v&?.v)):(arg_3&arg_1)->answer (v: None),False,False,61,11,15:33:44
SPSP-F-5,2,[2][args:110-5-121-11],Fact,posttest,INCORRECT,Request,...,{('answer'&)},5.0:()->answer (v: None),False,False,5.0,2,15:33:44
SPSP-F-5,2,[2][args:165-3-143-13],Fact,posttest,CORRECT,Request,...,{('answer'&)},5.0:()->answer (v: None),False,True,5.0,5,15:33:44
SPSP-F-5,5,[5][args:23-423-584],Fact,posttest,INCORRECT,Request,...,{('answer'&'arg_3'&'arg_1')},Inverse(Divide(?.v&?.v)):(arg_3&arg_1)->answer (v: None),False,False,52,7,15:33:44
SPSP-F-5,2,[2][args:360-6-135-9],Fact,posttest,INCORRECT,Request,...,{('answer'&)},5.0:()->answer (v: None),False,False,5.0,4,15:33:44
SPSP-F-5,5,[5][args:23-16-200],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3'&'arg_1')},Inverse(Divide(?.v&?.v)):(arg_3&arg_1)->answer (v: None),False,True,8,8,15:33:44
SPSP-F-5,4,[4][args:4-8],Fact,posttest,CORRECT,Request,...,{('answer'&)},4098.0:()->answer (v: None),False,True,4098.0,4098,15:33:44
SPSP-F-5,2,[2][args:165-3-143-13],Fact,posttest,CORRECT,Request,...,{('answer'&)},5.0:()->answer (v: None),False,True,5.0,5,15:33:44
SPSP-F-5,5,[5][args:23-16-200],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3'&'arg_1')},Inverse(Divide(?.v&?.v)):(arg_3&arg_1)->answer (v: None),False,True,8,8,15:33:44
SPSP-F-5,3,[3][args:648-12-6],Fact,posttest,CORRECT,Request,...,{('answer'&)},9.0:()->answer (v: None),False,True,9.0,9,15:33:44
SPSP-F-5,4,[4][args:2-8],Fact,posttest,INCORRECT,Request,...,{('answer'&)},4098.0:()->answer (v: None),False,False,4098.0,68,15:33:44
SPSP-F-5,1,[1][args:9-3],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer (v: None),False,True,927,927,15:33:44
SPSP-F-5,3,[3][args:648-12-6],Fact,posttest,CORRECT,Request,...,{('answer'&)},9.0:()->answer (v: None),False,True,9.0,9,15:33:44
SPSP-F-5,4,[4][args:4-12],Fact,posttest,INCORRECT,Request,...,{('answer'&)},9.0:()->answer (v: None),False,False,9.0,20739,15:33:44
SPSP-F-5,1,[1][args:9-3],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1'&'arg_2')},Inverse(Pow(?.v&?.v)):(arg_1&arg_2)->answer (v: None),False,True,927,927,15:33:44
SPSP-F-5,2,[2][args:45-3-120-24],Fact,posttest,INCORRECT,Request,...,{('answer'&)},5.0:()->answer (v: None),False,False,5.0,3,15:33:44
SPSP-F-5,2,[2][args:165-3-143-13],Fact,posttest,CORRECT,Request,...,{('answer'&)},5.0:()->answer (v: None),False,True,5.0,5,15:33:44
SPSP-F-5,3,[3][args:648-12-6],Fact,posttest,CORRECT,Request,...,{('answer'&)},9.0:()->answer (v: None),False,True,9.0,9,15:33:44
