Agent,Concept,Problem,Knowledge,Type,Result,Action,When-Part,Where-Part,How-Part,Intermediate,Seen,AL Ans,Correct Ans,Time
SPSP-F-1,2,[2][args:504-4-98-14],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer,False,True,None,18,08:15:41
SPSP-F-1,3,[3][args:280-7-8],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer,False,True,None,5,08:15:51
SPSP-F-1,4,[4][args:2-18],Fact,study,NA,Train,None,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer,False,True,None,333,08:16:01
SPSP-F-1,5,[5][args:16-117-421],Fact,study,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,False,True,None,19,08:16:15
SPSP-F-1,2,[2][args:504-4-98-14],Fact,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.988),False,True,18,18,08:16:15
SPSP-F-1,3,[3][args:280-7-8],Fact,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.781),False,True,5,5,08:16:29
SPSP-F-1,4,[4][args:2-18],Fact,practice,CORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.988),False,True,333,333,08:16:43
SPSP-F-1,5,[5][args:16-117-421],Fact,practice,INCORRECT,Request,...,[1&0],HINT,False,True,None,19,08:16:56
SPSP-F-1,5,[5][args:16-117-421],Fact,practice,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,False,True,None,19,08:17:11
SPSP-F-1,2,[2][args:504-4-98-14],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer,False,True,None,18,08:17:28
SPSP-F-1,3,[3][args:280-7-8],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer,False,True,None,5,08:17:44
SPSP-F-1,4,[4][args:2-18],Fact,study,NA,Train,None,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer,False,True,None,333,08:18:00
SPSP-F-1,5,[5][args:16-117-421],Fact,study,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,False,True,None,19,08:18:20
SPSP-F-1,2,[2][args:45-3-120-24],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.982),False,False,3,3,08:18:20
SPSP-F-1,2,[2][args:504-4-98-14],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.997),False,True,18,18,08:18:20
SPSP-F-1,5,[5][args:13-37-154],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.801),False,False,9,9,08:18:20
SPSP-F-1,4,[4][args:2-18],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.982),False,True,333,333,08:18:20
SPSP-F-1,5,[5][args:16-117-421],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.993),False,True,19,19,08:18:20
SPSP-F-1,3,[3][args:280-7-8],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.962),False,True,5,5,08:18:20
SPSP-F-1,5,[5][args:16-117-421],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.986),False,True,19,19,08:18:20
SPSP-F-1,3,[3][args:225-5-5],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.959),False,False,9,9,08:18:20
SPSP-F-1,3,[3][args:840-2-10],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.997),False,False,42,42,08:18:20
SPSP-F-1,4,[4][args:2-4],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.979),False,False,18,18,08:18:20
SPSP-F-1,5,[5][args:23-423-584],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.973),False,False,7,7,08:18:20
SPSP-F-1,2,[2][args:504-4-98-14],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.977),False,True,18,18,08:18:20
SPSP-F-1,2,[2][args:504-4-98-14],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.997),False,True,18,18,08:18:20
SPSP-F-1,5,[5][args:16-117-421],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.964),False,True,19,19,08:18:20
SPSP-F-1,3,[3][args:448-7-8],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.940),False,False,8,8,08:18:20
SPSP-F-1,4,[4][args:3-15],Fact,posttest,INCORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.976),False,False,230,3380,08:18:20
SPSP-F-1,3,[3][args:280-7-8],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.936),False,True,5,5,08:18:20
SPSP-F-1,4,[4][args:2-18],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.975),False,True,333,333,08:18:20
SPSP-F-1,3,[3][args:280-7-8],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Divide(?.v&Multiply(?.v&?.v)):(arg_1_concept_3&arg_2_concept_3&arg_3_concept_3)->answer (v: 0.931),False,True,5,5,08:18:20
SPSP-F-1,5,[5][args:23-423-584],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.946),False,False,7,7,08:18:20
SPSP-F-1,2,[2][args:216-4-87-29],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.973),False,False,18,18,08:18:21
SPSP-F-1,2,[2][args:110-5-121-11],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.997),False,False,2,2,08:18:21
SPSP-F-1,4,[4][args:2-18],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.973),False,True,333,333,08:18:21
SPSP-F-1,4,[4][args:1-8],Fact,posttest,INCORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.997),False,False,72,16,08:18:21
SPSP-F-3,2,[2][args:504-4-98-14],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_2'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2')},Divide(Add(?.v&?.v)&Multiply(?.v&?.v)):(arg_1_concept_2&arg_1_concept_2&arg_2_concept_2&arg_4_concept_2)->answer,False,True,None,18,08:18:21
SPSP-F-3,3,[3][args:98-2-7],Fact,study,NA,Train,None,{('answer'&'arg_3_concept_3'&'arg_3_concept_3'&'arg_3_concept_3')},Subtract(Add(?.v&?.v)&?.v):(arg_3_concept_3&arg_3_concept_3&arg_3_concept_3)->answer,False,True,None,7,08:18:24
SPSP-F-3,4,[4][args:3-9],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(?.v&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer,False,True,None,732,08:18:27
SPSP-F-3,5,[5][args:21-110-656],Fact,study,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_1_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Subtract(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_3_concept_5&arg_1_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,False,True,None,26,08:18:31
SPSP-F-3,2,[2][args:504-4-98-14],Fact,practice,INCORRECT,Request,...,[1&0],HINT,False,True,None,18,08:18:31
SPSP-F-3,2,[2][args:504-4-98-14],Fact,practice,NA,Train,None,{('answer'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_4_concept_2'&'arg_4_concept_2')},Add(Add(?.v&?.v)&Subtract(?.v&?.v)):(arg_2_concept_2&arg_4_concept_2&arg_4_concept_2&arg_4_concept_2)->answer,False,True,None,18,08:18:37
SPSP-F-3,3,[3][args:98-2-7],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_3'&'arg_3_concept_3'&'arg_3_concept_3')},Subtract(Add(?.v&?.v)&?.v):(arg_3_concept_3&arg_3_concept_3&arg_3_concept_3)->answer (v: 0.692),False,True,7,7,08:18:37
SPSP-F-3,4,[4][args:3-9],Fact,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(?.v&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.692),False,True,732,732,08:18:48
SPSP-F-3,5,[5][args:21-110-656],Fact,practice,INCORRECT,Request,...,[1&0],HINT,False,True,None,26,08:18:58
SPSP-F-3,5,[5][args:21-110-656],Fact,practice,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,False,True,None,26,08:19:09
SPSP-F-3,2,[2][args:504-4-98-14],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_1_concept_2')},Add(Add(?.v&?.v)&Subtract(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_1_concept_2)->answer,False,True,None,18,08:19:19
SPSP-F-3,3,[3][args:98-2-7],Fact,study,NA,Train,None,{('answer'&'arg_2_concept_3'&'arg_2_concept_3'&'arg_3_concept_3')},Subtract(?.v&Subtract(?.v&?.v)):(arg_2_concept_3&arg_2_concept_3&arg_3_concept_3)->answer,False,True,None,7,08:19:33
SPSP-F-3,4,[4][args:3-9],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(?.v&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer,False,True,None,732,08:19:47
SPSP-F-3,5,[5][args:21-110-656],Fact,study,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,False,True,None,26,08:20:02
SPSP-F-3,2,[2][args:504-4-98-14],Fact,practice,INCORRECT,Request,...,[1&0],HINT,False,True,None,18,08:20:02
SPSP-F-3,2,[2][args:504-4-98-14],Fact,practice,NA,Train,None,{('answer'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_2_concept_2'&'arg_2_concept_2')},Divide(Add(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_2&arg_4_concept_2&arg_2_concept_2&arg_2_concept_2)->answer,False,True,None,18,08:20:16
SPSP-F-3,3,[3][args:98-2-7],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_3'&'arg_3_concept_3'&'arg_3_concept_3')},Subtract(Add(?.v&?.v)&?.v):(arg_3_concept_3&arg_3_concept_3&arg_3_concept_3)->answer (v: 0.988),False,True,7,7,08:20:16
SPSP-F-3,4,[4][args:3-9],Fact,practice,CORRECT,Request,...,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(?.v&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.988),False,True,732,732,08:20:34
SPSP-F-3,5,[5][args:21-110-656],Fact,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.761),False,True,26,26,08:20:51
SPSP-F-3,2,[2][args:504-4-98-14],Fact,study,NA,Train,None,{('answer'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_2_concept_2'&'arg_2_concept_2')},Divide(Add(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_2&arg_4_concept_2&arg_2_concept_2&arg_2_concept_2)->answer,False,True,None,18,08:21:26
SPSP-F-3,3,[3][args:98-2-7],Fact,study,NA,Train,None,{('answer'&'arg_2_concept_3'&'arg_3_concept_3'&'arg_2_concept_3')},Divide(Multiply(?.v&?.v)&?.v):(arg_2_concept_3&arg_3_concept_3&arg_2_concept_3)->answer,False,True,None,7,08:21:45
SPSP-F-3,4,[4][args:3-9],Fact,study,NA,Train,None,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(?.v&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer,False,True,None,732,08:22:03
SPSP-F-3,5,[5][args:21-110-656],Fact,study,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,False,True,None,26,08:22:21
SPSP-F-3,3,[3][args:98-2-7],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_3'&'arg_3_concept_3'&'arg_3_concept_3')},Subtract(Add(?.v&?.v)&?.v):(arg_3_concept_3&arg_3_concept_3&arg_3_concept_3)->answer (v: 0.983),False,True,7,7,08:22:21
SPSP-F-3,3,[3][args:448-7-8],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_3'&'arg_3_concept_3'&'arg_3_concept_3')},Subtract(Add(?.v&?.v)&?.v):(arg_3_concept_3&arg_3_concept_3&arg_3_concept_3)->answer (v: 0.997),False,False,8,8,08:22:21
SPSP-F-3,5,[5][args:23-423-584],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.982),False,False,7,7,08:22:21
SPSP-F-3,5,[5][args:13-37-154],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.997),False,False,9,9,08:22:21
SPSP-F-3,4,[4][args:1-8],Fact,posttest,INCORRECT,Request,...,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(?.v&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.981),False,False,9,16,08:22:21
SPSP-F-3,4,[4][args:3-9],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(?.v&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.997),False,True,732,732,08:22:21
SPSP-F-3,4,[4][args:3-9],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(?.v&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.997),False,True,732,732,08:22:21
SPSP-F-3,2,[2][args:504-4-98-14],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2')},Divide(Add(?.v&?.v)&Multiply(?.v&?.v)):(arg_1_concept_2&arg_1_concept_2&arg_2_concept_2&arg_4_concept_2)->answer (v: 0.621),False,True,18,18,08:22:21
SPSP-F-3,5,[5][args:21-110-656],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.970),False,True,26,26,08:22:21
SPSP-F-3,2,[2][args:288-12-18-9],Fact,posttest,INCORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2')},Divide(Add(?.v&?.v)&Multiply(?.v&?.v)):(arg_1_concept_2&arg_1_concept_2&arg_2_concept_2&arg_4_concept_2)->answer (v: 0.995),False,False,5.333333333333333,12,08:22:21
SPSP-F-3,4,[4][args:3-9],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(?.v&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.979),False,True,732,732,08:22:21
SPSP-F-3,4,[4][args:3-15],Fact,posttest,INCORRECT,Request,...,{('answer'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(?.v&Pow(?.v&?.v)):(arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.997),False,False,None,3380,08:22:21
SPSP-F-3,3,[3][args:225-5-5],Fact,posttest,INCORRECT,Request,...,{('answer'&'arg_3_concept_3'&'arg_3_concept_3'&'arg_3_concept_3')},Subtract(Add(?.v&?.v)&?.v):(arg_3_concept_3&arg_3_concept_3&arg_3_concept_3)->answer (v: 0.977),False,False,5,9,08:22:21
SPSP-F-3,3,[3][args:840-2-10],Fact,posttest,INCORRECT,Request,...,{('answer'&'arg_3_concept_3'&'arg_3_concept_3'&'arg_3_concept_3')},Subtract(Add(?.v&?.v)&?.v):(arg_3_concept_3&arg_3_concept_3&arg_3_concept_3)->answer (v: 0.997),False,False,10,42,08:22:21
SPSP-F-3,5,[5][args:5-79-199],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.959),False,False,24,24,08:22:21
SPSP-F-3,5,[5][args:21-110-656],Fact,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.997),False,True,26,26,08:22:21
