Agent,Concept,Problem,Knowledge,Type,Result,Action,When-Part,Where-Part,How-Part,Intermediate,Seen,AL Ans,Correct Ans,Time
SPSP-S-2,5,[5][args:9-121-400],Skill,practice,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.987),False,False,31,31,16:38:08
SPSP-S-2,2,[2][args:240-5-72-24],Skill,study,NA,Train,None,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer,False,False,None,16,16:38:51
SPSP-S-2,3,[3][args:308-4-7],Skill,study,NA,Train,None,{('answer'&'arg_2_concept_3'&'arg_3_concept_3')},Add(?.v&?.v):(arg_2_concept_3&arg_3_concept_3)->answer,False,False,None,11,16:39:14
SPSP-S-2,4,[4][args:2-6],Skill,study,NA,Train,None,{('answer'&'arg_2_concept_4'&'arg_1_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Pow(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_1_concept_4&arg_2_concept_4&arg_1_concept_4)->answer,False,False,None,39,16:39:34
SPSP-S-2,5,[5][args:23-16-200],Skill,study,NA,Train,None,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer,False,False,None,8,16:40:01
SPSP-S-2,2,[2][args:288-12-18-9],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.770),False,False,12,12,16:40:01
SPSP-S-2,5,[5][args:15-142-322],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.984),False,True,12,12,16:40:02
SPSP-S-2,4,[4][args:4-12],Skill,posttest,INCORRECT,Request,...,[3&2],HINT,False,False,None,20739,16:40:02
SPSP-S-2,3,[3][args:162-6-3],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_3_concept_3'&'arg_2_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_3_concept_3&arg_2_concept_3)->answer (v: 0.974),False,True,9,9,16:40:02
SPSP-S-2,2,[2][args:88-11-48-6],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.989),False,True,1,1,16:40:02
SPSP-S-2,4,[4][args:3-15],Skill,posttest,INCORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.662),False,False,230,3380,16:40:02
SPSP-S-2,3,[3][args:162-6-3],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_3_concept_3'&'arg_2_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_3_concept_3&arg_2_concept_3)->answer (v: 0.969),False,True,9,9,16:40:02
SPSP-S-2,4,[4][args:1-13],Skill,posttest,INCORRECT,Request,...,[1&0],HINT,False,True,None,26,16:40:02
SPSP-S-2,4,[4][args:1-13],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4')},Add(Add(?.v&?.v)&Subtract(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_2_concept_4)->answer (v: 0.619),False,True,26,26,16:40:02
SPSP-S-2,5,[5][args:5-79-199],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.979),False,False,24,24,16:40:02
SPSP-S-2,4,[4][args:1-13],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4')},Add(Add(?.v&?.v)&Subtract(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_2_concept_4)->answer (v: 0.995),False,True,26,26,16:40:02
SPSP-S-2,2,[2][args:110-5-121-11],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.974),False,False,2,2,16:40:02
SPSP-S-2,3,[3][args:840-2-10],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_3_concept_3'&'arg_2_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_3_concept_3&arg_2_concept_3)->answer (v: 0.958),False,False,42,42,16:40:02
SPSP-S-2,4,[4][args:2-4],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_2_concept_4'&'arg_1_concept_4')},Add(Multiply(?.v&?.v)&Divide(?.v&?.v)):(arg_2_concept_4&arg_2_concept_4&arg_2_concept_4&arg_1_concept_4)->answer (v: 0.989),False,False,18,18,16:40:02
SPSP-S-2,5,[5][args:13-37-154],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.977),False,False,9,9,16:40:02
SPSP-S-2,3,[3][args:693-7-3],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_3_concept_3'&'arg_2_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_3_concept_3&arg_2_concept_3)->answer (v: 0.954),False,False,33,33,16:40:02
SPSP-S-2,5,[5][args:23-423-584],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.976),False,False,7,7,16:40:03
SPSP-S-2,2,[2][args:216-4-87-29],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.963),False,False,18,18,16:40:03
SPSP-S-2,3,[3][args:162-6-3],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_3_concept_3'&'arg_2_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_3_concept_3&arg_2_concept_3)->answer (v: 0.949),False,True,9,9,16:40:03
SPSP-S-2,5,[5][args:15-142-322],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.975),False,True,12,12,16:40:03
SPSP-S-2,2,[2][args:88-11-48-6],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.958),False,True,1,1,16:40:03
SPSP-S-2,5,[5][args:15-142-322],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_3_concept_5'&'arg_2_concept_5'&'arg_1_concept_5')},Divide(Subtract(?.v&?.v)&?.v):(arg_3_concept_5&arg_2_concept_5&arg_1_concept_5)->answer (v: 0.974),False,True,12,12,16:40:03
SPSP-S-2,2,[2][args:88-11-48-6],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_2'&'arg_2_concept_2'&'arg_4_concept_2'&'arg_3_concept_2')},Multiply(Divide(?.v&?.v)&Divide(?.v&?.v)):(arg_1_concept_2&arg_2_concept_2&arg_4_concept_2&arg_3_concept_2)->answer (v: 0.955),False,True,1,1,16:40:03
SPSP-S-2,3,[3][args:312-3-4],Skill,posttest,CORRECT,Request,...,{('answer'&'arg_1_concept_3'&'arg_3_concept_3'&'arg_2_concept_3')},Divide(Divide(?.v&?.v)&?.v):(arg_1_concept_3&arg_3_concept_3&arg_2_concept_3)->answer (v: 0.942),False,False,26,26,16:40:03
